Date,buySize,buyPrice,sellSize,sellPrice
01-03-2022,0.026332136,37976.41,0.026333343,37974.67
01-03-2022,0.026335243,37971.93,0.02633525,37971.92
01-03-2022,0.026334979,37972.31,0.026334986,37972.3
01-03-2022,0.026337664,37968.44,0.02633919,37966.24
01-03-2022,0.026345775,37956.75,0.026345775,37956.75
01-03-2022,0.026343138,37960.55,0.026341389,37963.07
01-03-2022,0.026339197,37966.23,0.026339197,37966.23
01-03-2022,0.026339197,37966.23,0.026338184,37967.69
01-03-2022,0.026332601,37975.74,0.026331242,37977.7
01-03-2022,0.026328982,37980.96,0.026328975,37980.97
01-03-2022,0.026328975,37980.97,0.026326112,37985.1
01-03-2022,0.026326112,37985.1,0.026326112,37985.1
01-03-2022,0.026322495,37990.32,0.026322543,37990.25
01-03-2022,0.026322502,37990.31,0.026324296,37987.72
01-03-2022,0.026322495,37990.32,0.026324296,37987.72
01-03-2022,0.026326618,37984.37,0.026328663,37981.42
01-03-2022,0.026330084,37979.37,0.026330091,37979.36
01-03-2022,0.026330091,37979.36,0.026330084,37979.37
01-03-2022,0.026330091,37979.36,0.026330084,37979.37
01-03-2022,0.026330084,37979.37,0.026330091,37979.36
01-03-2022,0.026330084,37979.37,0.026330091,37979.36
01-03-2022,0.026333669,37974.2,0.026333669,37974.2
01-03-2022,0.026333669,37974.2,0.026335361,37971.76
01-03-2022,0.026334875,37972.46,0.026332004,37976.6
01-03-2022,0.026332004,37976.6,0.026332004,37976.6
01-03-2022,0.02633464,37972.8,0.02633464,37972.8
01-03-2022,0.02633464,37972.8,0.026336436,37970.21
01-03-2022,0.026336429,37970.22,0.026336429,37970.22
01-03-2022,0.026336429,37970.22,0.026336429,37970.22
01-03-2022,0.026336429,37970.22,0.026336429,37970.22
01-03-2022,0.026339197,37966.23,0.02633919,37966.24
01-03-2022,0.02633919,37966.24,0.02633919,37966.24
01-03-2022,0.02633919,37966.24,0.026339197,37966.23
01-03-2022,0.026339197,37966.23,0.02633919,37966.24
01-03-2022,0.02633919,37966.24,0.02633919,37966.24
01-03-2022,0.026339197,37966.23,0.026339197,37966.23
01-03-2022,0.02633919,37966.24,0.026335742,37971.21
01-03-2022,0.026335742,37971.21,0.026335735,37971.22
01-03-2022,0.026335735,37971.22,0.026335735,37971.22
01-03-2022,0.026335742,37971.21,0.026338635,37967.04
01-03-2022,0.02633919,37966.24,0.02633919,37966.24
01-03-2022,0.026339183,37966.25,0.026341341,37963.14
01-03-2022,0.026339204,37966.22,0.026341341,37963.14
01-03-2022,0.026343138,37960.55,0.026343145,37960.54
01-03-2022,0.026343145,37960.54,0.026343138,37960.55
01-03-2022,0.026342479,37961.5,0.026341348,37963.13
01-03-2022,0.026340203,37964.78,0.026338836,37966.75
01-03-2022,0.026338843,37966.74,0.026338836,37966.75
01-03-2022,0.026338836,37966.75,0.026338843,37966.74
01-03-2022,0.026343145,37960.54,0.026343006,37960.74
01-03-2022,0.026345012,37957.85,0.026345012,37957.85
01-03-2022,0.026345012,37957.85,0.026345012,37957.85
01-03-2022,0.026345005,37957.86,0.026345005,37957.86
01-03-2022,0.026345012,37957.85,0.026345012,37957.85
01-03-2022,0.026345012,37957.85,0.026347295,37954.56
01-03-2022,0.026347295,37954.56,0.026347295,37954.56
01-03-2022,0.026347295,37954.56,0.026347295,37954.56
01-03-2022,0.026347295,37954.56,0.02634429,37958.89
01-03-2022,0.026345851,37956.64,0.026346969,37955.03
01-03-2022,0.026345851,37956.64,0.026345851,37956.64
01-03-2022,0.026345845,37956.65,0.026347004,37954.98
01-03-2022,0.026347004,37954.98,0.026347004,37954.98
01-03-2022,0.026347004,37954.98,0.026344873,37958.05
01-03-2022,0.026341896,37962.34,0.026341896,37962.34
01-03-2022,0.026341896,37962.34,0.026341923,37962.3
01-03-2022,0.026341923,37962.3,0.026341923,37962.3
01-03-2022,0.026341916,37962.31,0.026343242,37960.4
01-03-2022,0.026344463,37958.64,0.026344533,37958.54
01-03-2022,0.026344533,37958.54,0.026344526,37958.55
01-03-2022,0.026344526,37958.55,0.026344526,37958.55
01-03-2022,0.026342597,37961.33,0.026342597,37961.33
01-03-2022,0.026342597,37961.33,0.026342603,37961.32
01-03-2022,0.026338843,37966.74,0.026336956,37969.46
01-03-2022,0.026335735,37971.22,0.026335735,37971.22
01-03-2022,0.026334425,37973.11,0.026334425,37973.11
01-03-2022,0.026334418,37973.12,0.026334418,37973.12
01-03-2022,0.026334418,37973.12,0.026335853,37971.05
01-03-2022,0.026335846,37971.06,0.026334924,37972.39
01-03-2022,0.026328996,37980.94,0.026329002,37980.93
01-03-2022,0.026328996,37980.94,0.026329002,37980.93
01-03-2022,0.026329002,37980.93,0.026329002,37980.93
01-03-2022,0.026329002,37980.93,0.026329002,37980.93
01-03-2022,0.026329002,37980.93,0.026328996,37980.94
01-03-2022,0.026328996,37980.94,0.026327706,37982.8
01-03-2022,0.026325967,37985.31,0.026325967,37985.31
01-03-2022,0.02632596,37985.32,0.02632596,37985.32
01-03-2022,0.02632596,37985.32,0.026327713,37982.79
01-03-2022,0.026325967,37985.31,0.026325967,37985.31
01-03-2022,0.026327706,37982.8,0.026327713,37982.79
01-03-2022,0.026327713,37982.79,0.026329418,37980.33
01-03-2022,0.026329418,37980.33,0.026333308,37974.72
01-03-2022,0.026333308,37974.72,0.026333315,37974.71
01-03-2022,0.026333308,37974.72,0.026333315,37974.71
01-03-2022,0.026333308,37974.72,0.026333315,37974.71
01-03-2022,0.026333315,37974.71,0.026333308,37974.72
01-03-2022,0.026333315,37974.71,0.026331665,37977.09
01-03-2022,0.026331665,37977.09,0.026331665,37977.09
01-03-2022,0.026331665,37977.09,0.026328268,37981.99
01-03-2022,0.026329384,37980.38,0.026329384,37980.38
01-03-2022,0.026329377,37980.39,0.026329384,37980.38
01-03-2022,0.026329377,37980.39,0.026329377,37980.39
01-03-2022,0.026329377,37980.39,0.026328261,37982
01-03-2022,0.026325967,37985.31,0.026325967,37985.31
01-03-2022,0.026320195,37993.64,0.026320188,37993.65
01-03-2022,0.026320195,37993.64,0.026320195,37993.64
01-03-2022,0.026320188,37993.65,0.026320188,37993.65
01-03-2022,0.026318906,37995.5,0.026318913,37995.49
01-03-2022,0.026316482,37999,0.026316489,37998.99
01-03-2022,0.026316489,37998.99,0.026316489,37998.99
01-03-2022,0.026304866,38015.78,0.026304866,38015.78
01-03-2022,0.026304866,38015.78,0.026304866,38015.78
01-03-2022,0.026304866,38015.78,0.026304866,38015.78
01-03-2022,0.026302645,38018.99,0.026302043,38019.86
01-03-2022,0.026288118,38040,0.026288125,38039.99
01-03-2022,0.026288194,38039.89,0.026288187,38039.9
01-03-2022,0.026290067,38037.18,0.026290744,38036.2
01-03-2022,0.026290737,38036.21,0.026290737,38036.21
01-03-2022,0.02629073,38036.22,0.026290737,38036.21
01-03-2022,0.026281209,38050,0.026274311,38059.99
01-03-2022,0.026274311,38059.99,0.026271287,38064.37
01-03-2022,0.026271087,38064.66,0.026274304,38060
01-03-2022,0.026272606,38062.46,0.026272606,38062.46
01-03-2022,0.026277984,38054.67,0.026277804,38054.93
01-03-2022,0.026277908,38054.78,0.026279855,38051.96
01-03-2022,0.026280049,38051.68,0.026280083,38051.63
01-03-2022,0.026284186,38045.69,0.026284186,38045.69
01-03-2022,0.02628581,38043.34,0.026289023,38038.69
01-03-2022,0.026285596,38043.65,0.026281195,38050.02
01-03-2022,0.026280076,38051.64,0.026280083,38051.63
01-03-2022,0.026280083,38051.63,0.026281195,38050.02
01-03-2022,0.026281188,38050.03,0.026281195,38050.02
01-03-2022,0.026281188,38050.03,0.026281188,38050.03
01-03-2022,0.026281188,38050.03,0.026280083,38051.63
01-03-2022,0.026278709,38053.62,0.026278716,38053.61
01-03-2022,0.026278716,38053.61,0.026280525,38050.99
01-03-2022,0.026278716,38053.61,0.026278709,38053.62
01-03-2022,0.026278716,38053.61,0.026278716,38053.61
01-03-2022,0.026278709,38053.62,0.026278716,38053.61
01-03-2022,0.026278709,38053.62,0.026278709,38053.62
01-03-2022,0.026274966,38059.04,0.02627333,38061.41
01-03-2022,0.026272909,38062.02,0.026272909,38062.02
01-03-2022,0.026272613,38062.45,0.026272613,38062.45
01-03-2022,0.026272606,38062.46,0.026272599,38062.47
01-03-2022,0.026272613,38062.45,0.026272909,38062.02
01-03-2022,0.026272613,38062.45,0.026274677,38059.46
01-03-2022,0.026274683,38059.45,0.026274677,38059.46
01-03-2022,0.026274683,38059.45,0.026274697,38059.43
01-03-2022,0.026276969,38056.14,0.026276969,38056.14
01-03-2022,0.026276969,38056.14,0.026276962,38056.15
01-03-2022,0.026286148,38042.85,0.026286176,38042.81
01-03-2022,0.026286148,38042.85,0.026288809,38039
01-03-2022,0.026288277,38039.77,0.026288284,38039.76
01-03-2022,0.026288277,38039.77,0.02628713,38041.43
01-03-2022,0.026284255,38045.59,0.026284262,38045.58
01-03-2022,0.026284262,38045.58,0.026284262,38045.58
01-03-2022,0.026284262,38045.58,0.026284262,38045.58
01-03-2022,0.026286895,38041.77,0.026284262,38045.58
01-03-2022,0.026286895,38041.77,0.026284255,38045.59
01-03-2022,0.026281209,38050,0.026281209,38050
01-03-2022,0.026281216,38049.99,0.026281209,38050
01-03-2022,0.026281209,38050,0.026281209,38050
01-03-2022,0.026277121,38055.92,0.026275153,38058.77
01-03-2022,0.026272191,38063.06,0.026272191,38063.06
01-03-2022,0.026272191,38063.06,0.026272185,38063.07
01-03-2022,0.026272191,38063.06,0.026273517,38061.14
01-03-2022,0.026275153,38058.77,0.026271232,38064.45
01-03-2022,0.026269203,38067.39,0.026275712,38057.96
01-03-2022,0.026275712,38057.96,0.026275712,38057.96
01-03-2022,0.026270977,38064.82,0.02627155,38063.99
01-03-2022,0.026270977,38064.82,0.026270666,38065.27
01-03-2022,0.026270666,38065.27,0.026270666,38065.27
01-03-2022,0.026270659,38065.28,0.026270659,38065.28
01-03-2022,0.026269348,38067.18,0.026268948,38067.76
01-03-2022,0.026267637,38069.66,0.02626763,38069.67
01-03-2022,0.02626714,38070.38,0.02626714,38070.38
01-03-2022,0.026267623,38069.68,0.026269348,38067.18
01-03-2022,0.026269341,38067.19,0.026266195,38071.75
01-03-2022,0.026266195,38071.75,0.026266105,38071.88
01-03-2022,0.026266195,38071.75,0.026266098,38071.89
01-03-2022,0.026266022,38072,0.026265381,38072.93
01-03-2022,0.026265767,38072.37,0.026263953,38075
01-03-2022,0.026265374,38072.94,0.02626038,38080.18
01-03-2022,0.026260352,38080.22,0.026259897,38080.88
01-03-2022,0.02625989,38080.89,0.026259387,38081.62
01-03-2022,0.026257953,38083.7,0.026256064,38086.44
01-03-2022,0.026252404,38091.75,0.026252404,38091.75
01-03-2022,0.026252404,38091.75,0.026252404,38091.75
01-03-2022,0.026252411,38091.74,0.026252404,38091.75
01-03-2022,0.026252032,38092.29,0.026251908,38092.47
01-03-2022,0.026250943,38093.87,0.026250936,38093.88
01-03-2022,0.026251763,38092.68,0.026255485,38087.28
01-03-2022,0.026256057,38086.45,0.026253989,38089.45
01-03-2022,0.026252486,38091.63,0.026252445,38091.69
01-03-2022,0.026252452,38091.68,0.026250123,38095.06
01-03-2022,0.026251143,38093.58,0.026249751,38095.6
01-03-2022,0.026249068,38096.59,0.026249744,38095.61
01-03-2022,0.026251143,38093.58,0.026251136,38093.59
01-03-2022,0.026251143,38093.58,0.026254664,38088.47
01-03-2022,0.026258939,38082.27,0.026264801,38073.77
01-03-2022,0.026265836,38072.27,0.026265843,38072.26
01-03-2022,0.026265843,38072.26,0.026265843,38072.26
01-03-2022,0.026265843,38072.26,0.026265836,38072.27
01-03-2022,0.026265836,38072.27,0.026265843,38072.26
01-03-2022,0.026265843,38072.26,0.026265843,38072.26
01-03-2022,0.02625554,38087.2,0.026254823,38088.24
01-03-2022,0.026252411,38091.74,0.026253734,38089.82
01-03-2022,0.026253734,38089.82,0.026253727,38089.83
01-03-2022,0.026253727,38089.83,0.026253727,38089.83
01-03-2022,0.026248386,38097.58,0.026248345,38097.64
01-03-2022,0.026248345,38097.64,0.026248345,38097.64
01-03-2022,0.026248338,38097.65,0.026248345,38097.64
01-03-2022,0.026248345,38097.64,0.026248345,38097.64
01-03-2022,0.026248338,38097.65,0.026248338,38097.65
01-03-2022,0.026248338,38097.65,0.026248345,38097.64
01-03-2022,0.026248338,38097.65,0.026248338,38097.65
01-03-2022,0.026252666,38091.37,0.026252666,38091.37
01-03-2022,0.026247918,38098.26,0.026247677,38098.61
01-03-2022,0.026246726,38099.99,0.026246719,38100
01-03-2022,0.026246767,38099.93,0.026247759,38098.49
01-03-2022,0.026246767,38099.93,0.026250453,38094.58
01-03-2022,0.026252624,38091.43,0.026250391,38094.67
01-03-2022,0.026250398,38094.66,0.026250398,38094.66
01-03-2022,0.026250391,38094.67,0.026250391,38094.67
01-03-2022,0.026250398,38094.66,0.026252231,38092
01-03-2022,0.026252225,38092.01,0.026252231,38092
01-03-2022,0.026252231,38092,0.026252231,38092
01-03-2022,0.026252225,38092.01,0.026252231,38092
01-03-2022,0.026252231,38092,0.026252624,38091.43
01-03-2022,0.026252624,38091.43,0.026253748,38089.8
01-03-2022,0.026258925,38082.29,0.026258925,38082.29
01-03-2022,0.026258932,38082.28,0.026259387,38081.62
01-03-2022,0.026259387,38081.62,0.026253272,38090.49
01-03-2022,0.026252555,38091.53,0.026250164,38095
01-03-2022,0.026250171,38094.99,0.0262527,38091.32
01-03-2022,0.026252735,38091.27,0.0262527,38091.32
01-03-2022,0.026252707,38091.31,0.0262527,38091.32
01-03-2022,0.02625077,38094.12,0.026250777,38094.11
01-03-2022,0.026250777,38094.11,0.026251604,38092.91
01-03-2022,0.026254871,38088.17,0.026258842,38082.41
01-03-2022,0.026258842,38082.41,0.026259394,38081.61
01-03-2022,0.026259394,38081.61,0.026261283,38078.87
01-03-2022,0.026261277,38078.88,0.026263491,38075.67
01-03-2022,0.02626009,38080.6,0.026260635,38079.81
01-03-2022,0.026260635,38079.81,0.026260642,38079.8
01-03-2022,0.026259553,38081.38,0.026259559,38081.37
01-03-2022,0.026259559,38081.37,0.026259553,38081.38
01-03-2022,0.026259553,38081.38,0.026259559,38081.37
01-03-2022,0.026259559,38081.37,0.026259559,38081.37
01-03-2022,0.026259559,38081.37,0.026259553,38081.38
01-03-2022,0.026258491,38082.92,0.026258484,38082.93
01-03-2022,0.026258491,38082.92,0.026258491,38082.92
01-03-2022,0.026260642,38079.8,0.026260642,38079.8
01-03-2022,0.026260642,38079.8,0.026260635,38079.81
01-03-2022,0.026260635,38079.81,0.026260642,38079.8
01-03-2022,0.026260642,38079.8,0.026262601,38076.96
01-03-2022,0.026263491,38075.67,0.026263497,38075.66
01-03-2022,0.026264739,38073.86,0.026265836,38072.27
01-03-2022,0.026265836,38072.27,0.026265836,38072.27
01-03-2022,0.026265836,38072.27,0.026265843,38072.26
01-03-2022,0.026265843,38072.26,0.026263856,38075.14
01-03-2022,0.026263566,38075.56,0.02626356,38075.57
01-03-2022,0.026263497,38075.66,0.026262608,38076.95
01-03-2022,0.026262608,38076.95,0.026262608,38076.95
01-03-2022,0.026262608,38076.95,0.026262601,38076.96
01-03-2022,0.026262608,38076.95,0.026262608,38076.95
01-03-2022,0.026262608,38076.95,0.026262608,38076.95
01-03-2022,0.026262608,38076.95,0.026262608,38076.95
01-03-2022,0.026262608,38076.95,0.026262608,38076.95
01-03-2022,0.026262608,38076.95,0.026262608,38076.95
01-03-2022,0.026262608,38076.95,0.026262601,38076.96
01-03-2022,0.026265836,38072.27,0.026263311,38075.93
01-03-2022,0.026263311,38075.93,0.026263311,38075.93
01-03-2022,0.026260132,38080.54,0.026256664,38085.57
01-03-2022,0.026255595,38087.12,0.0262527,38091.32
01-03-2022,0.02625401,38089.42,0.0262527,38091.32
01-03-2022,0.0262527,38091.32,0.0262527,38091.32
01-03-2022,0.0262527,38091.32,0.0262527,38091.32
01-03-2022,0.0262527,38091.32,0.026252693,38091.33
01-03-2022,0.0262527,38091.32,0.026250853,38094
01-03-2022,0.026250853,38094,0.026250853,38094
01-03-2022,0.026250853,38094,0.026250853,38094
01-03-2022,0.026250853,38094,0.026250853,38094
01-03-2022,0.026248345,38097.64,0.026246726,38099.99
01-03-2022,0.026248352,38097.63,0.026246719,38100
01-03-2022,0.026246719,38100,0.026246719,38100
01-03-2022,0.026244542,38103.16,0.026244542,38103.16
01-03-2022,0.026244542,38103.16,0.026244542,38103.16
01-03-2022,0.026244542,38103.16,0.026244536,38103.17
01-03-2022,0.02624229,38106.43,0.026242283,38106.44
01-03-2022,0.026241381,38107.75,0.026241381,38107.75
01-03-2022,0.026241209,38108,0.026238008,38112.65
01-03-2022,0.026241209,38108,0.026237718,38113.07
01-03-2022,0.026241209,38108,0.026237718,38113.07
01-03-2022,0.026237718,38113.07,0.026237718,38113.07
01-03-2022,0.026237718,38113.07,0.026235956,38115.63
01-03-2022,0.026237718,38113.07,0.026235357,38116.5
01-03-2022,0.026235364,38116.49,0.02623533,38116.54
01-03-2022,0.026233368,38119.39,0.026233368,38119.39
01-03-2022,0.026233368,38119.39,0.026232123,38121.2
01-03-2022,0.026232123,38121.2,0.026232123,38121.2
01-03-2022,0.026232116,38121.21,0.026232123,38121.2
01-03-2022,0.026232123,38121.2,0.026232123,38121.2
01-03-2022,0.026232123,38121.2,0.026232832,38120.17
01-03-2022,0.026241092,38108.17,0.026241099,38108.16
01-03-2022,0.026239626,38110.3,0.026238476,38111.97
01-03-2022,0.026238476,38111.97,0.026239109,38111.05
01-03-2022,0.026232061,38121.29,0.026229508,38125
01-03-2022,0.026226763,38128.99,0.026226076,38129.99
01-03-2022,0.026226076,38129.99,0.026224514,38132.26
01-03-2022,0.026224514,38132.26,0.026220526,38138.06
01-03-2022,0.026223469,38133.78,0.026220533,38138.05
01-03-2022,0.026220533,38138.05,0.026220533,38138.05
01-03-2022,0.02621656,38143.83,0.026216567,38143.82
01-03-2022,0.026216567,38143.82,0.02621656,38143.83
01-03-2022,0.026214209,38147.25,0.026214209,38147.25
01-03-2022,0.026214203,38147.26,0.026214203,38147.26
01-03-2022,0.026214209,38147.25,0.026214203,38147.26
01-03-2022,0.026214209,38147.25,0.026214553,38146.75
01-03-2022,0.026219784,38139.14,0.02622404,38132.95
01-03-2022,0.026221619,38136.47,0.026223111,38134.3
01-03-2022,0.026224033,38132.96,0.026224033,38132.96
01-03-2022,0.026227554,38127.84,0.026228497,38126.47
01-03-2022,0.026228497,38126.47,0.02622849,38126.48
01-03-2022,0.026224033,38132.96,0.02622404,38132.95
01-03-2022,0.02622426,38132.63,0.026221138,38137.17
01-03-2022,0.02621944,38139.64,0.02621944,38139.64
01-03-2022,0.026218154,38141.51,0.026217632,38142.27
01-03-2022,0.026217625,38142.28,0.026217598,38142.32
01-03-2022,0.026217598,38142.32,0.026217584,38142.34
01-03-2022,0.026217591,38142.33,0.026217591,38142.33
01-03-2022,0.026219694,38139.27,0.026219701,38139.26
01-03-2022,0.026196732,38172.7,0.026179182,38198.29
01-03-2022,0.02618898,38184,0.026181664,38194.67
01-03-2022,0.026187546,38186.09,0.026183377,38192.17
01-03-2022,0.026183137,38192.52,0.026184378,38190.71
01-03-2022,0.026187546,38186.09,0.026184378,38190.71
01-03-2022,0.026184378,38190.71,0.026181746,38194.55
01-03-2022,0.026184371,38190.72,0.026183007,38192.71
01-03-2022,0.026181705,38194.61,0.026169618,38212.25
01-03-2022,0.026174865,38204.59,0.026174865,38204.59
01-03-2022,0.026174996,38204.4,0.026176599,38202.06
01-03-2022,0.026185626,38188.89,0.026185626,38188.89
01-03-2022,0.026186593,38187.48,0.026186593,38187.48
01-03-2022,0.026186586,38187.49,0.026186593,38187.48
01-03-2022,0.026188808,38184.25,0.0261923,38179.16
01-03-2022,0.0261923,38179.16,0.026196856,38172.52
01-03-2022,0.026197309,38171.86,0.026200212,38167.63
01-03-2022,0.026200212,38167.63,0.026200205,38167.64
01-03-2022,0.026203679,38162.58,0.026207504,38157.01
01-03-2022,0.026207504,38157.01,0.026207497,38157.02
01-03-2022,0.026205698,38159.64,0.026202704,38164
01-03-2022,0.026205698,38159.64,0.026199018,38169.37
01-03-2022,0.026197727,38171.25,0.026196053,38173.69
01-03-2022,0.026193885,38176.85,0.026193878,38176.86
01-03-2022,0.026194248,38176.32,0.026194241,38176.33
01-03-2022,0.026189611,38183.08,0.02618756,38186.07
01-03-2022,0.02618756,38186.07,0.02618756,38186.07
01-03-2022,0.026187546,38186.09,0.0261803,38196.66
01-03-2022,0.026180306,38196.65,0.026180306,38196.65
01-03-2022,0.026180306,38196.65,0.026183316,38192.26
01-03-2022,0.026180889,38195.8,0.026183316,38192.26
01-03-2022,0.026183316,38192.26,0.026183878,38191.44
01-03-2022,0.026183878,38191.44,0.026178586,38199.16
01-03-2022,0.026176722,38201.88,0.026176729,38201.87
01-03-2022,0.026176729,38201.87,0.026176729,38201.87
01-03-2022,0.026177551,38200.67,0.026177551,38200.67
01-03-2022,0.026173728,38206.25,0.026172755,38207.67
01-03-2022,0.026173721,38206.26,0.026172214,38208.46
01-03-2022,0.026172214,38208.46,0.026172755,38207.67
01-03-2022,0.026167304,38215.63,0.026163045,38221.85
01-03-2022,0.026163045,38221.85,0.026163052,38221.84
01-03-2022,0.026166667,38216.56,0.026166667,38216.56
01-03-2022,0.026164709,38219.42,0.026164716,38219.41
01-03-2022,0.026165551,38218.19,0.026165551,38218.19
01-03-2022,0.026165551,38218.19,0.026166886,38216.24
01-03-2022,0.026161964,38223.43,0.026159856,38226.51
01-03-2022,0.026159863,38226.5,0.026161184,38224.57
01-03-2022,0.026161184,38224.57,0.026161184,38224.57
01-03-2022,0.026161184,38224.57,0.026161184,38224.57
01-03-2022,0.026161184,38224.57,0.026161177,38224.58
01-03-2022,0.026161184,38224.57,0.026161177,38224.58
01-03-2022,0.026161177,38224.58,0.026161184,38224.57
01-03-2022,0.026161184,38224.57,0.02616221,38223.07
01-03-2022,0.026159863,38226.5,0.026159534,38226.98
01-03-2022,0.026159534,38226.98,0.026155217,38233.29
01-03-2022,0.026155511,38232.86,0.026154143,38234.86
01-03-2022,0.026154649,38234.12,0.026146778,38245.63
01-03-2022,0.026154499,38234.34,0.026150327,38240.44
01-03-2022,0.026146778,38245.63,0.026150327,38240.44
01-03-2022,0.026150327,38240.44,0.026150327,38240.44
01-03-2022,0.026151859,38238.2,0.026152303,38237.55
01-03-2022,0.026151599,38238.58,0.026151742,38238.37
01-03-2022,0.026152693,38236.98,0.026152693,38236.98
01-03-2022,0.026156271,38231.75,0.026157181,38230.42
01-03-2022,0.02615974,38226.68,0.026164154,38220.23
01-03-2022,0.026169016,38213.13,0.026171283,38209.82
01-03-2022,0.026174352,38205.34,0.026175509,38203.65
01-03-2022,0.026175509,38203.65,0.026175516,38203.64
01-03-2022,0.026175516,38203.64,0.02617455,38205.05
01-03-2022,0.026175509,38203.65,0.026174358,38205.33
01-03-2022,0.026174557,38205.04,0.02617305,38207.24
01-03-2022,0.026174365,38205.32,0.026174557,38205.04
01-03-2022,0.026174557,38205.04,0.026174557,38205.04
01-03-2022,0.026174557,38205.04,0.026170036,38211.64
01-03-2022,0.026169194,38212.87,0.026155313,38233.15
01-03-2022,0.026163778,38220.78,0.026159603,38226.88
01-03-2022,0.026163121,38221.74,0.026159603,38226.88
01-03-2022,0.026154834,38233.85,0.026155956,38232.21
01-03-2022,0.026155949,38232.22,0.026155956,38232.21
01-03-2022,0.026156141,38231.94,0.026149075,38242.27
01-03-2022,0.026150717,38239.87,0.026149937,38241.01
01-03-2022,0.026148057,38243.76,0.026148063,38243.75
01-03-2022,0.026151995,38238,0.026151995,38238
01-03-2022,0.026151989,38238.01,0.026147653,38244.35
01-03-2022,0.026149451,38241.72,0.026147653,38244.35
01-03-2022,0.026149451,38241.72,0.026150997,38239.46
01-03-2022,0.02615298,38236.56,0.026155333,38233.12
01-03-2022,0.026159959,38226.36,0.026159959,38226.36
01-03-2022,0.026159959,38226.36,0.026159959,38226.36
01-03-2022,0.026159952,38226.37,0.026155463,38232.93
01-03-2022,0.026154485,38234.36,0.026151585,38238.6
01-03-2022,0.026152289,38237.57,0.026151585,38238.6
01-03-2022,0.026151585,38238.6,0.026152898,38236.68
01-03-2022,0.026153185,38236.26,0.026154861,38233.81
01-03-2022,0.026154861,38233.81,0.026154861,38233.81
01-03-2022,0.026158152,38229,0.026159131,38227.57
01-03-2022,0.026159124,38227.58,0.026159124,38227.58
01-03-2022,0.026159124,38227.58,0.026159131,38227.57
01-03-2022,0.026159131,38227.57,0.026159384,38227.2
01-03-2022,0.026159124,38227.58,0.026157447,38230.03
01-03-2022,0.026157447,38230.03,0.026152631,38237.07
01-03-2022,0.026152221,38237.67,0.026150019,38240.89
01-03-2022,0.026149773,38241.25,0.026149773,38241.25
01-03-2022,0.026149773,38241.25,0.026149773,38241.25
01-03-2022,0.026150019,38240.89,0.026150019,38240.89
01-03-2022,0.026150019,38240.89,0.026152153,38237.77
01-03-2022,0.026154629,38234.15,0.026156093,38232.01
01-03-2022,0.0261561,38232,0.026157441,38230.04
01-03-2022,0.0261561,38232,0.026156093,38232.01
01-03-2022,0.026157441,38230.04,0.0261561,38232
01-03-2022,0.026157447,38230.03,0.026156093,38232.01
01-03-2022,0.0261561,38232,0.026154622,38234.16
01-03-2022,0.026154068,38234.97,0.026154068,38234.97
01-03-2022,0.026154068,38234.97,0.026146689,38245.76
01-03-2022,0.026147387,38244.74,0.026147537,38244.52
01-03-2022,0.026146689,38245.76,0.026147537,38244.52
01-03-2022,0.026147537,38244.52,0.026147537,38244.52
01-03-2022,0.026147537,38244.52,0.026147537,38244.52
01-03-2022,0.026147537,38244.52,0.026147537,38244.52
01-03-2022,0.02614753,38244.53,0.026147537,38244.52
01-03-2022,0.026147537,38244.52,0.026147537,38244.52
01-03-2022,0.02614753,38244.53,0.026147537,38244.52
01-03-2022,0.026151688,38238.45,0.026151688,38238.45
01-03-2022,0.026151688,38238.45,0.026150634,38239.99
01-03-2022,0.026150621,38240.01,0.026150621,38240.01
01-03-2022,0.026151701,38238.43,0.026152638,38237.06
01-03-2022,0.026155361,38233.08,0.026155374,38233.06
01-03-2022,0.026155374,38233.06,0.026155374,38233.06
01-03-2022,0.026149451,38241.72,0.026155374,38233.06
01-03-2022,0.026155415,38233,0.026155415,38233
01-03-2022,0.026155415,38233,0.026155409,38233.01
01-03-2022,0.026156859,38230.89,0.026156093,38232.01
01-03-2022,0.026156086,38232.02,0.026156093,38232.01
01-03-2022,0.02615974,38226.68,0.026159952,38226.37
01-03-2022,0.026159747,38226.67,0.026159952,38226.37
01-03-2022,0.026159952,38226.37,0.026162902,38222.06
01-03-2022,0.026165928,38217.64,0.026165934,38217.63
01-03-2022,0.026165928,38217.64,0.026165928,38217.64
01-03-2022,0.026165934,38217.63,0.026165928,38217.64
01-03-2022,0.026165934,38217.63,0.026166866,38216.27
01-03-2022,0.026166866,38216.27,0.026165934,38217.63
01-03-2022,0.026166872,38216.26,0.026172242,38208.42
01-03-2022,0.026172248,38208.41,0.026172248,38208.41
01-03-2022,0.026172248,38208.41,0.026172242,38208.42
01-03-2022,0.026174632,38204.93,0.026174632,38204.93
01-03-2022,0.026174632,38204.93,0.026174632,38204.93
01-03-2022,0.026174639,38204.92,0.026174632,38204.93
01-03-2022,0.026174632,38204.93,0.026174639,38204.92
01-03-2022,0.026174639,38204.92,0.026174639,38204.92
01-03-2022,0.026174632,38204.93,0.026174639,38204.92
01-03-2022,0.026174639,38204.92,0.026177346,38200.97
01-03-2022,0.02617801,38200,0.026181595,38194.77
01-03-2022,0.026181602,38194.76,0.026181965,38194.23
01-03-2022,0.026181965,38194.23,0.026183316,38192.26
01-03-2022,0.026186641,38187.41,0.026187203,38186.59
